file,text
TTS_7_82,harimo perefegitura ya kibungo kibuye butaregitarama n'iyahoze ari iy'umujyi wa kigali
TTS_7_83,aho mpera mvuga ko atampaza ni uko ntajya ndangiza kandi nzi uko bimera
TTS_7_84,kalisa yemereye ikinyamakuru umuryango ko ajya yumva abaturanyi ba nyakwigendera bavuga ko ntivuguruzwa yabanaga na umuhoza
TTS_7_85,umva indirimbo ebyiri ziri mu nshyashya aheruka gusohora
TTS_7_86,bafatanya n'inzego z'ibanze iz'abikorera amashuri makuru n'ayisumbuye n'amadini
TTS_7_87,ati uyu mushinga w'ubwubatsi ni umwe muri gahunda z'iterambere ikigo cyiyemeje gukora muri afurika
TTS_7_88,no mu buzima ufashe urugero rw bitaro by'indwara zo mu mutwe by'i ndera ibintu byose ubu bikoresha ikoranabuhanga
TTS_7_89,urubyiruko rwagaragajwe nk'urukwiye guhabwa umwihariko mu kubaka umunyarwanda urangwa n'ibihe isi igezemo
TTS_7_90,buterango isuku yo mu mutwe we ayitekerezaho kurusha ibindi byose
TTS_7_91,ati tuzamworohereza kubona inguzanyo tumwishingire abashe kugura moto ye byihuse
TTS_7_92,urubuto rwa wotameloni rugira amazi atuma umuntu agira imisemburo ituma ashaka gukora imibonano mpuzabitsina
TTS_7_93,mu nyamaswa zitari ingagi hari iz'inyamabere nk'inguge zo mu bwoko bw'inkima
TTS_7_94,nawe yemeje iby'iyi mpanuka ariko avuga ko kugeza ubu imibiri y'aba bagabo uko ari babiri itaraboneka
TTS_7_95,icyo gihe abakobwa bahatanye nta myitozo ihagije bakoze kugeza ku musozo w'irushanwa
TTS_7_96,bakishakira umugisha w'umwuka ubaganisha ku gukoresha uwo mwuka wera mu kwishakira indamu
TTS_7_97,inama bangiriye bambwiye ko ngomba kugabanya imirimo nkora nkaruhuka
TTS_7_98,arasaba abanyarwanda kumushyigikira mu irushanwa ryo ku rwego rw'isi rya banyampinga b'umuco
TTS_7_99,bibasaba kongera kubaka uyu munsi no mu myaka izaza
TTS_7_100,yagize ati ni umwe gusa utarimo ukora nk'ibisanzwe kubera imirimo yo kubaka
TTS_7_101,yongeyeho ati abo bakinnyi bose barasa nk'abanezerewe ariko igihe cyo kugira icyo dutangaza ntikaragera
TTS_7_102,buriya ngo singombwa cyane kubwira umugore ko ushaka ko mutera akabariro
TTS_7_103,ndasaba abakunda umuziki bose kuzaza kunshyigikira kuko nabateguriye ibintu byiza cyane
TTS_7_104,ni yo mpamvu iyi komisiyo ikwiye kureba amategeko atajyanye n'igihe akavugururwa
TTS_7_105,umutwe ni igice cy'umubiri mugomba kwitondera kuko mushobora kugira ibibazo
TTS_7_106,akomeza avuga ko hari ibintu bidasobanutse byakozwe na kazungu nk'abantu b'inshuti magara
TTS_7_108,abenshi bakoresha ibintu bibi ugasanga bibatera n'ibindi bibazo byinshi
TTS_7_109,akigera mu rwanda yabanje kujya gusura ikigo kirererwamo abana bafite ubumuga bwo kutabona
TTS_7_110,abaturage bagaragaza ko bishimiye inyubako z amashuri n'isuku izirimo
TTS_7_111,nuko ujye wumva uri mu ijuru utegeke kandi ucire abagaragu bawe imanza
TTS_7_112,nyakubahwa perezida nabasabaga ko mwasuzuma icyo kibazo mukazambwira icyo mugitekerezaho n'umwanzuro wanyu
TTS_7_113,ati binagwaho iyo ahitamo kujya muri havadi cyangwa ahandi bari kumwakira ariko yihitiyemo kujya i rwinkwavu kandi ntacyo bimutwaye
TTS_7_114,ati bishobotse buri munyarwanda yahinga ibihumyo kuko birwanya imirire mibi byera vuba kandi ku butaka buto
TTS_7_115,yagize ati nijye mfura iwacu ndamutse nshatse umugabo ntakowe byababaza ababyeyi banjye
TTS_7_116,byari ku bushake bwe ngo yinjire neza mubyo arimo
TTS_7_117,basakaga urugo rwe ruherereye mu gace kitwa nakuru bamuta muri yombi
TTS_7_118,mu gitaramo kimeze nk'ibyo ineza aherutse gukorera huye
TTS_7_119,harimo imiryango itegamiye kuri leta imiryango ikorera mu baturage n'abakorera sosiyete sivili
TTS_7_120,ibi bizatuma hamenyekane abiyandikishije mu gihugu no mu mijyi runaka bityo bagenerwe ibiro by'itora
TTS_7_121,janete yabanje kurwibutsa ko rugize igice kinini cy'abatuye u rwanda
TTS_7_122,hari amakuru avuga ko bakubitwa bagakoregwa ihohoterwa rishingiye ku gitsina abandi bakicwa
TTS_7_123,ikintu cya nyuma wifuza gukora ni ugutandukanya abakumva ku buryo bakwinginga ngo ureke kubivangira mu buzima
TTS_7_124,ariko ibivugirwa hanze ntibyatuma dutukana ngo natwe tube nkabo
TTS_7_125,kuyitunganira bavomye ku isoko y'ubuzima babikesha kumva ijambo ryayo ribeshaho
TTS_7_126,abaturage bibumbiye mu makoperative bahawe imbuto y'imyumbati n'ikigo cy'igihugu gishinzwe ubuhinzi
TTS_7_127,aha yagize ati ba nyir'amazu batamenyesheje iki cyemezo abayacururizamo barahemutse cyane
TTS_7_128,iyi alubumu izagaragaraho indirimbo ziri mu njyana zitandukanye cyane cyane hipapu
TTS_7_129,yaravuze ati nshimishwa n'ukuntu ubu nshobora gusomera abandi bibiliya kandi mbere byarangoraga
TTS_7_130,haravugwa inkuru y'abantu bishyize hamwe bakora amatsinda yo kuririra abapfuye mu gihe cyo gushyingura
TTS_7_131,aba baturage bishimira ko ku bufatanye n'abajyanama b'ubuzima imyumvire yahindutse
TTS_7_132,n'inshuti ye bari baraye ijoro ryose binywera urumogi
TTS_7_133,ibi bihugu bivuga ko uburusiya bwagize uruhare mu iyicwa ry'umutasi wabwo waguye mu bwongereza
TTS_7_134,badege yari yasobanuye ko kuvogera urugo bigize ibyaha bihanwa n'amategeko ahana y'u rwanda
TTS_7_135,umwe muri bo yagize atiiyo winjiye mu cyumba bapimiramo ubusugi wumva uhahamutse
TTS_7_136,ariko biragaragara ko muri iyi minsi aho kugabanuka biyongera
TTS_7_137,akabafungirana mu byumba birimo gazi akabakorera iyicarubozo bamwe bagasukwaho aside amagufa yabo akayasya mu mashini
TTS_7_138,yongeyeho ko ari igisubizo cy'abajyaga bajya mu mirimo bahangayitse kubera ingo zabo cyangwa ibindi
TTS_7_139,hari umukungu mu mudugudu wa okonkwo wari ufite ibigega bitatu binini
TTS_7_140,gaburira umwana wawe indyo yiganjemo imyunyungugu na vitamine de umurinde kuzagendera imitego
TTS_7_141,hari ingero nyinshi z'ibintu bifitanye isano no kurwara kanseri
TTS_7_142,nuko umwami ati uyu ni we mwana wa sacyega wereweho n'umusatsi gutya
TTS_7_143,ukwanga atiretse aravuga ngo karaba turwane kandi agapfa kaburiwe ni impongo
TTS_7_144,polisi yagereranyije ubu bwicanyi n'iyicarubozo ryahitanye benshi kuva intambara yatangira mu buyapani
TTS_7_145,aho bakomeje gushinja uyu munyamakuru gukora ibikorwa bibi byo kugenzura ibikorerwa muri palesitina
TTS_7_146,avuga ko biteye ipfunwe kuba jenoside yarabaye mu rwanda amahanga arebera
TTS_7_147,kubera ko wubatse mu mazi uyu muhanda ukunda gufungwa hirindwa ibizazane
TTS_7_148,iyo ntekereje ibyo nagezeho nshimira imana itanga umugisha umuryango wanjye ndetse n'inshuti bakungahaza ubuzima bwanjye
TTS_7_149,yagize ati uwo mugororwa arimo arashakishwa mudufashe aboneke asubizwe muri gereza
TTS_7_150,igihe ugiye guhitamo izina tekereza irizorohera abantu kurivuga kuko uko riborohera kurivuga ari nako badapfa kuryibagirwa
TTS_7_151,avuga ko igihe cyo kwiyandikisha kidashobora kuzongerwa namba
TTS_7_152,asanga ikibazo ari ukutumvikana hagati y'izo nzego cyangwa harimo abashaka inyungu zabo bwite
TTS_7_153,impera z'icyumweru zituma hari ababura serivisi bari bakeneye
TTS_7_154,ibicumuro byacu byose byashyizwe kuri kirisitu we wabaye incungu yacu n'ubwishingizi bwacu
TTS_7_155,umwe muri aba baturage avuga ko yangirijwe ibikorwa byinshi yizezwa kuzahabwa ingurane ariko ngo na n'ubu ntakirakorwa
TTS_7_156,malayika w'imana azitambuka hontiyica abana b'imfura b'abayisiraheli bakijijwe n'amaraso y'umwana w'intama
TTS_7_157,yashimiye perezida museveni kuko yitanze akaza mu rusengero kandi aba afite imirimo myinshi
TTS_7_158,gusa aje naramwibwiye kuko mu gitondo yari yaje kuvoma mpita mumenya kuko asa na se cyane
TTS_7_159,ni byiza gushyiraho ishami ryigisha kuzigisha mu mashuri y'incuke n'ay'ababana n'ubumuga
TTS_7_160,ibiganiro byabo bizibanda ku bibazo byo gutsura umubano hagati y'ibihugu byombi
TTS_7_161,aba baturage ntibabyemeye bahise babimenyesha sitasiyo ya polisi ya kanyinya maze ifata iyo modoka n'umushoferi
TTS_7_162,inzoga ni kimwe mu bintu bishobora kubasenyera bayinyoye cyane kurusha abatware b'ingo
TTS_7_163,ibanga ngo ryari umuhate no kwereka abantu ko bamwibeshyeho atari umuswa
TTS_7_164,imana yankoreye ibitangaza kuko mu mezi atatu namaze ku gasozi baranjugunye ntacyo nabaye nkaba ndiho kandi nyishimira
TTS_7_165,abazi iby'uru rugendo batangaje ko rwari ruteguye neza byose biri ku murongo
TTS_7_166,sebanani yinjiye mu kibuga asimbuye cyubahiro naho ntwali asimbura uwimana
TTS_7_167,yanahamije ko ari inshuti ya sugira agira ati sugira ni inshuti yanjye bikomeye
TTS_7_168,abo ni bamwe mu basanzwe bacururiza izo mbuto mu isoko ry'ibiribwa ry'i musanze
TTS_7_169,nina akomeza avuga ko gukora cyane no kuryama amasaha make byabanje kubatera ubwoba
TTS_7_170,yahisemo kuzibera mpagazehe cyangwa bamporiki kandi ariwe nyirabayazana
TTS_7_171,ariko nyuma yo kwigishwa no guhugurwa ku buryo bwo kwizigamira ubu mfite icyizere cy'ejo hazaza
TTS_7_172,ngitangira kuririmba baranshyigikiye cyane ndibuka ko na gitari ya mbere natunze ari data wari wayinguriye
TTS_7_173,kubera iki tutatangirira ku bizana cyane uwo mwotsi nk'imodoka zirekura iyo myuka mibi
TTS_7_175,ngo ntibazatandukana muri uyu mwaka nubwo bavugwaho gucana inyuma
TTS_7_176,n'ibi tuzabyigaho hazanwe udukingirizo dufite impumuro zidatuma hari abanga kudukoresha
TTS_7_177,ubwo rero ari uko bimeze birumvikana ko jake nziza bamwohereje kure kuko atagikenewe
TTS_7_178,farawo akuramo impeta ye iriho ikimenyetso ayambika yozefu amwambika n'imyenda myiza n'umukufi wa zahabu
TTS_7_179,mu ntangiriro yemeye ko yarushijwe ariko nyuma yisubiraho avuga ko amatora yabayemo inenge
TTS_7_180,aho niho uzasanga yaracecetse cyane adashaka ko muhura kandi ntacyo mwapfuye bikakuyobera
TTS_7_181,gacinya yaganiriye n'abo mu muryango wa katawuti
TTS_7_182,ibiganiro ni uburyo buteza imbere ubwumvikane
TTS_7_183,muri ayo magambo byabagamba yashinje leta y'u rwanda ubwicanyi
TTS_7_184,iburanishwa ryasubitswe saa sita n'igice kuko uregwa yari kujya ku mashini imuyungururira amaraso kuko arwaye impyiko
TTS_7_185,yifuza kubona akazi cyangwa umwuga wazamuviramo imibereho ifatika
TTS_7_186,yagize ati wakoze cyane kubera kwihangana ubugwaneza no gukomeza kunkunda
TTS_7_187,aba bahanzi barimo samanta bakoranye indirimbo sinkakubure na mukombozi emeranse n'abandi
TTS_7_188,ibirori byo kwibuka uwo munyamakuru mu ibyumweru bine bishize byabereye imusanze
TTS_7_189,impinduka zavuye ku myigaragambyo y'abagore zagize akamaro ku bagore no ku bagabo
TTS_7_190,rusagara na we ashinjwa icyaha cyo gukwirakwiza nkana ibihuha agomesha rubanda anarwangisha ubutegetsi
TTS_7_191,igikorwa cyabo cya mbere cyari ukurasa buri wese wari uhagaze kuri kontwari
TTS_7_192,bankirane yashimye aho u rwanda rugeze mu iterambere n'uruhagejeje ariwe perezida kagame
TTS_7_193,bamukundisha ishuri afunguka mu mutwe ku buryo iyo mbonye ukuntu arikunda numva nshimye abashyizeho iki kigo
TTS_7_194,twembi dufite impamyabumenyi zo muri havadi mfite imwe we afite ebyiri
TTS_7_196,mu gihe cyo kuvanwa mu misiri kwegurira abana b'imfura uwiteka na none byarategetswe
TTS_7_197,ati sinkunda gushyira imbere umushahara akenshi nshyira imbere guharanira ubuzima bwiza bw'abakinnyi
TTS_7_198,uku kwirinda ni ingenzi mu kutwongerera imbaraga z'ibitekerezo no guhishurirwa iby'umwuka
TTS_7_199,yasannye megido yari iherereye ku nzira y'amafarasi yavaga i damasiko yerekeza mu misiri
TTS_7_200,ati mahungu yamaze kwiyita alufonse yishimira kujya asohoka mu bitaro agahura n'abaturage maze na bo baramwishimira cyane
TTS_7_201,bitera benshi urujijo bamwe bakanavuga ko biba byihishe inyuma y'izindi mbaraga zitazwi
TTS_7_202,kandi ni ikintu cyakemuka ku buryo bworoshye duhinduye imibereho y'abantu
TTS_7_203,ariko umwuka wose utavuga yezu utyo ntiwavuye ku mana ahubwo ni umwuka wa nyamurwanyakristu
TTS_7_204,atangaza ko hari abanyarwanda bahunze basize bakoze jenoside yakorewe abatutsi
TTS_7_205,abwiriza ubutumwa bwiza yavuze ko igihe cyagenwe gisohoye
TTS_7_206,muri iki gihe ni mu buhe buryo inteko nyobozi ishaka abayobozi
TTS_7_207,biratangaje kubona abantu nka bariya bafata umuntu bakamutegeza imbwa ikamurya
TTS_7_208,izo ni inkweto zo mu bwoko bwa sandali yakoze kandi zikunzwe cyane mu rwanda
TTS_7_209,undi yagize ati iki ni ikimenyetso cy'uko ayoboye amerika yagwirwa n'akaga
TTS_7_210,ahita ateguza abantu ko bagiye kubona igikorwa cyo kugerageza kwiyahura gica kuri televiziyo ako kanya
TTS_7_211,abari mu myigaragambyo baburijemo ibikorwa byinshi byari biteganyijwe n'akanama gashinzwe gutegura amatora
TTS_7_212,ati inzoga zacu zirushaho kumenyekana no kugurwa ari nyinshi kuko zikunzwe kandi zigera henshi mu gihugu
TTS_7_213,uyu muhango uzabanzirizwa n'igitaramo ngarukamwaka cyitwa i nyanza twataramye'
TTS_7_214,kuri benshi kwiyuhagira bikorwa ku mpamvu z'isuku gusa ndetse ingaruka zabaho igihe bidakozwe ntawe uzitindaho
TTS_7_215,yitezweho kuzafasha ko gahunda ya girinka igenda neza hirindwa ko yabonekamo ibibazo
TTS_7_216,abaturage rero bamenye uburenganzira bwabo n'aho abatanyuzwe bitabaze inzego zo hejuru
TTS_7_217,yagize ati mbabazwa n'uko hari igihe umugore wanjye ansuzugura kandi ari jye umutunze
TTS_7_218,kuba umugabo ari inyanda mu gitanda kandi akagaragaza ubushake buke kubijyanye niyi ngingo birababaza
TTS_7_219,yagize ati tugomba kwiyizera mu mukino wo kwishyura imbere y'abafana bacu
TTS_7_220,nahise mbwira pamela gusohora radiyo kuko ari we bari bari kumwe
TTS_7_221,kuva mu cyiciro cya mbere ku isonga biraha amahirwe kiyovu yo kukigumamo
TTS_7_222,avugira ahougasanga abamwisanzuraho bamusaba kujya yitonda akumva mbere yo gusubiza
TTS_7_223,maleziya na lesoto bagize umukaridinali bwa mbere mu mateka ku buyobozi bwa papa faransisi
TTS_7_224,bashyira mu gaciro ariko hari abarwanashyaka b'intagondwa ku nshuro ya mbere babonetsemo
TTS_7_225,harimo ingabire mushayidi n'abandi bantu dukunda kandi dufata nk'intwari z'igihugu
TTS_7_226,byabaye nyuma y'amakosa ya ba myugariro ba kiyovu batavuganye neza n'umunyezamu
TTS_7_227,yatekerejwe kandi yubakwa n'impuguke izwi ku izina rya ma
TTS_7_228,bakaba bagarukanye impinduka by'umwihariko muri izi mpera z'umwaka ndetse banabahishiye udushya twinshi
TTS_7_229,na yo intare ikayirya bugabo ni ko yibwiye mu mutima yigaya
TTS_7_230,ariko ngo gutera abarwayi ba ubumara bishobora kubagiraho izindi ngaruka mbi
TTS_7_231,ni akahe karemajambo ka buri zina muri aya kerekana nteko yaryo
TTS_7_232,iyi gereza isanzwe ifungirwamo abatavuga rumwe na leta bo mu bwoko bw'aba oromo baba bafatiwe mu myigaragambyo
TTS_7_233,kandi akagira umutuzo kuko ubusanzwe agaragara nk'uwahungabanye kubera ibibazo yahuye na byo
TTS_7_234,ikindi kandi ngo ashobora guhamwa n'icyaha cyo kwitwaza amafaranga arenze umubare yemerewe kwitwaza
TTS_7_235,jyewe nibwo mbyumvise kuko nabiherukaga igihe inteko ishinga amategeko yabitoraga ariko bitaremezwa
TTS_7_236,bamporiki yanditse kuri twita agira ati ibi ntabwo bisaba kwifashisha itegeko
TTS_7_237,bireba abari batunze inka nyinshi kandi bakomeye ku butegetsi banafite igihagararo cya gitegetsi
TTS_7_238,hari iteka rya perezida ryemeza burundu ibyemezo ndakuka by'inama nkuru y umuryango
TTS_7_239,ibaruwa yandikiwe uyunce nayo ngo ntiyafatwa nk'ikimenyetso gifatika cyatuma ashinjwa guteza im
TTS_7_240,inama iranoga inzoga zirengwa abagabo b'intwali bashyira nzira batura nyankwarara mu muranzi
TTS_7_241,hazajye habaho ibyemezo biriho amazina y'umugore n'umugabo mu kwandikisha isambu
TTS_7_242,muri iki kiganiro nta hantu na hamwe humvikana umubwira ko yabyanze nkana
TTS_7_243,amarira yari ya yandi mvuga nti mana rwose wamfashije ukamvana muri iyi nzu
TTS_7_244,mu bushinwa amasoko acururizwamo inyamaswa zikiri nzima n'acuruzwamo inyama aramenyerewe
TTS_7_245,yashimiye cyane intwari zaranzwe n'ubwitange zikarwana inkundura zigatanga ubuzima bwazo kubera gukunda igihugu
TTS_7_246,nyakwigendera bandushubwenge yashyinguwe iwe muri komine ya nyabihanga mu ntara ya mwaro
TTS_7_247,iyi ndirimbo yayikoze afatanyije na piyano wamusanze i burundi ari naho yari amaze iminsi aba
TTS_7_248,kugira ngo ave muri iki kivunge cy'abantu yezu yagiye mu bwato bwa petero
TTS_7_249,ntabwo guma guma ari kamara kuri jye nyigiyemo byaba ari byiza ariko ntanayigiyemo ntacyo byantwara
TTS_7_250,uzirengera iyimuka ryawe nutabona ubufasha wakenera muri ako gace
TTS_7_251,ingingo ya gatanu ivuga ku kwamburwa viza n'uruhushya rwo gutwara ikinyabiziga
TTS_7_252,ejo prezida museveni yavuze ko uwo mwanzuro wafashwe kubera impamvu z'umutekano
TTS_7_253,amatara maremare y'ibara ryera cyangwa ry'umuhondo agomba kwatswa nijoro igihe hariho igihu
TTS_7_254,inshuro nyinshi abantu bakunda ibintu bya huti huti iyo bagiye gukora imibonano mpuzabitsina
TTS_7_255,hazaba kandi hari ibyo kunywa no kurya kuri buri wese uzabyifuza
TTS_7_256,butera agaragara muri aya mashusho nk'umuntu mushya mu myambaro igezweho n'imbyino atamenyereweho
TTS_7_257,ati aha niho byaturutse twiyemeza guhindura izina kugira ngo buri wese ayibonemo
TTS_7_258,filime yafashwe yerekana abaturage biganjemo abana babuze umwuka bacira ifuro
TTS_7_259,abagenzi bishyiraga mu matsinda manini ngo bafatanye urugendo kubera umutekano
TTS_7_260,umwe mu bapasiteri utifuje gutangaza umwirondoro we avuga ko kunywa inzoga ari icyaha
TTS_7_261,nta kindi yansubije yakoze mu mufuka akuramo ikinini kimwe kitwaga nigaramu ahari niba nibuka neza maze arakimpereza
TTS_7_262,kuko ushobora guhitamo neza ubuzima bwawe bukaba bwiza kandi bigafasha n'abandi
TTS_7_263,impamvu nta yindi ni uko banki iyo zituzigamiye zitwungukira make cyane kandi zo zatuguriza tukazungukira menshi cyane
TTS_7_264,kuko nabibwiwe n'ijambo ry'uwiteka ngo noye kurira aho hantu cyangwa kuhanywera amazi
TTS_8_2,kagame wacu ni intore izirusha intambwe utamushima ni uko ari indashima
TTS_8_3,gusabana n'abantu biramugora kuko adakunda kuvuga kandi akikubira utuntu twose akanagirira ishyari abavandimwe be
TTS_8_4,ubwo yari mu mujyi wa vuladi mu burasirazuba bw'uburusiya bwana putini hari icyo yavuze
TTS_8_5,izi zose zikaba zizaba ziri kuri alubumu ye nshya yise rap nyayo
TTS_8_6,ati abashinzwe umutekano b'inshuti zanjye baramburiye menya ko hari umugambi wo kunkuraho no kumfunga
TTS_8_7,bongeye kumwandikaho inkuru yamwongereye uburakari maze avuga ko agiye kongera guhangana nabo
TTS_8_8,urugero muzarebe iyo kiyovu yakinnye uburyo abakunzi bayo baba bayogeza
TTS_8_9,ati''niyo mpamvu nsaba abafite ibitekerezo byubaka n'abakeneye impinduka kunshyigikira
TTS_8_10,nsengimana utari wasiganwe kubera uburwayi noneho yari yagarutse mu isiganwa
TTS_8_11,kazitunga ntashobora kwibuka igihe yahuriye n'ababyeyi ba mariya ubwa mbere
TTS_8_12,agira inama n'abandi yo gutanga imbabazi kandi bagakora ku bagifite imbaraga kugira ngo badaheranwa n'agahinda
TTS_8_13,abandi ni abishora mu mwuga w'uburaya kubera ingeso cyangwa kubura uburere no kubura ababitaho nk'imfubyi
TTS_8_14,kayumba yavuze ko kuba abanyamakuru bakennye biterwa n'uko ubukungu bwifashe
TTS_8_15,ndasaba buruse ngo nige icyiciro cya kabiri cya kaminuza kugira ngo nkore ibyo bwana nwege yari yiteguye
TTS_8_16,muri uyu mwiherero abenshi mu bakozi bari bashishikariye kumenya iby'iki kiruhuko
TTS_8_17,kanimba asanga abikorera bafite uruhare runini mu kwihaza mu biribwa kw'abatuye afurika
TTS_8_18,kuri ibyo ngo hiyongeraho abahabwa ibikoresho bakabyica kandi byari bikiri mu gihe byateganyirijwe kumara
TTS_8_19,yaje kumbwira ikintu nari nkeneye kumenya igihe yari mu gikoni ategura icyo kurya
TTS_8_20,ntukumve ko niba washoboye kuganiriza umukobwa ugiye guhita umwegukana
TTS_8_21,minisitiri w'ububanyi n'amahanga wa sudani y'epfo na we yemeje ayo makuru
TTS_8_22,biratangaje kubona imyaka itwigisha kwihangana nk'uko ubushobozi bwacu bwo gutegereza bungana
TTS_8_23,gusa umuryango w'abibumbye uvuga ko uhangayikishijwe n'ikibazo cy'abasambanya abana n'abagore ku ngufu
TTS_8_24,aha kandi haniyongeraho ibibazo birimo ruswa n'ikimenyane bituma hari abaguririra inkiko bagatsinda imanza
TTS_8_25,uyu mwaka farije yishyuriye abarokotse jenoside yakorewe abatutsi batishoboye ubwishingizi mu kwivuza
TTS_8_26,ejo hazaza h'u rwanda hari mu ntoki z'urubyiruko kandi ntabwo rukwiye kwitinya
TTS_8_27,habonetse impapuro zerekana ko hari gahunda zakozwe kandi zitarashyizwe mu bikorwa muri icyo kigo
TTS_8_28,ati mwarimu yaturyamye hagati nyuma y'akanya gato atangira gukorakora mugenzi wanjye
